Timestamp,UTC,Latitude,Longitude,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magneto X,Magneto Y,Magneto Z,x,y,z,w_x,w_y,w_z,Accel_corr_X,Accel_corr_Y,Accel_corr_Z,x_kf,y_kf,z_kf,vx_kf,vy_kf,vz_kf
1746545077.53872,2025/05/06 - 15:24:37,49.385696333333335,1.0683901666666666,1.111176,-0.132736,0.0854,9.45,-0.56,-15.890000000000002,-0.489187609585038,-0.3173582700175336,-0.0654587960257159,4146569.0245696716,77329.72911318057,4836282.295056256,26.39087072779748,-114.9846360894269,-158.39760070018454,-0.9127375549787851,0.3112900057074718,-0.574136566288885,4146568.0397089953,77331.27980500898,4836279.219779082,-1.0636922677946807,0.18031300836253678,-1.16630141096241
1746545078.525388,2025/05/06 - 15:24:38,49.38570216666667,1.068375,1.508408,0.083936,-0.1951999999999999,-26.250000000000004,19.67,-12.250000000000002,-0.4821741671537112,-0.3524254821741671,-0.037989479836353,4146568.5527387992,77328.62230123975,4836282.717295449,0.140870727797477,-95.3146360894269,-170.64760070018454,1.063163068232423,0.8823657825271698,-0.6415277879654437,4146568.0671546934,77330.63847324715,4836279.563061714,0.10024387268531565,0.6442634332452064,-1.153232353350671
1746545079.5640268,2025/05/06 - 15:24:39,49.38570766666667,1.0683588333333334,0.959896,0.142984,-0.238144,-18.76,3.2900000000000005,-0.14,-0.4815897136177673,-0.3354763296317942,-0.0414962010520163,4146568.110388671,77327.4436428984,4836283.115406642,-18.619129272202525,-92.02463608942689,-170.78760070018453,0.9262097437114467,0.2410999646067232,-0.28733888969057575,4146568.828578171,77329.69354876006,4836280.194565074,0.8774080412143879,0.4184413483863341,-0.8344101789375169
1746545080.5494084,2025/05/06 - 15:24:40,49.38571233333333,1.0683416666666667,0.655872,0.059536,-0.091256,16.73,2.24,21.07,-0.4880187025131502,-0.3331385154880187,-0.0368205727644652,4146567.739716432,77326.19392505953,4836283.453197923,-1.8891292722025241,-89.7846360894269,-149.71760070018453,0.2430059511495132,-0.5516520470839976,0.28047887597813,4146569.2295219013,77327.82343418855,4836281.360377641,0.811235268515076,-0.47138206627064166,-0.11960916016678952
1746545081.5330026,2025/05/06 - 15:24:41,49.38571833333333,1.0683251666666669,1.00772,0.102968,0.169336,16.87,-39.620000000000005,-3.01,-0.4833430742255991,-0.3296317942723553,-0.0637054354178842,4146567.2556181997,77324.99035657421,4836283.887500951,14.980870727797477,-129.4046360894269,-152.72760070018452,0.945001003466344,-0.1464951279838962,0.37455169101818847,4146569.583942606,77325.76612983657,4836282.863777143,1.2730400537447615,-0.7788731042409932,0.46739551683386427
1746545082.5259366,2025/05/06 - 15:24:42,49.385725,1.068309333333333,1.192184,0.037576,-0.16836,17.080000000000002,-19.6,-15.260000000000002,-0.4932787843366452,-0.3419053185271771,-0.0227936879018118,4146566.7143569263,77323.8339866953,4836284.370059809,32.06087072779748,-149.0046360894269,-167.98760070018452,0.8878560610315898,0.5035109099227021,-0.6397250297669167,4146569.847711847,77324.35857540902,4836283.659063127,1.5106322409032944,-0.38422987696625366,-0.02477666043844179
1746545083.507849,2025/05/06 - 15:24:43,49.3857315,1.0682928333333332,0.650992,-0.007808,-0.11468,-34.650000000000006,12.32,-1.8200000000000005,-0.4909409701928696,-0.353009935710111,-0.0128579777907656,4146566.1880607023,77322.62963192146,4836284.840554632,-2.589129272202527,-136.6846360894269,-169.8076007001845,-0.15683109728630462,-0.5489642572851927,0.33323460575890146,4146569.1812757663,77322.6932687999,4836284.501006067,0.7326204373690429,-0.9464006697834717,0.3789243211579465
1746545084.5475523,2025/05/06 - 15:24:44,49.385738,1.0682771666666666,0.892064,-0.0854,0.028304,-26.110000000000003,0.56,-20.020000000000003,-0.4932787843366452,-0.3465809468147282,0.01052016364699,4146565.660639479,77321.48558680902,4836285.311049393,-28.69912927220253,-136.1246360894269,-189.82760070018452,-0.816445088351068,0.3684818512590415,-0.038871577175694755,4146567.4072555485,77321.42410499632,4836285.2597348755,-0.4462991744162741,-0.5651595229087221,0.35070202511127807
1746545085.5325837,2025/05/06 - 15:24:45,49.38574483333333,1.0682603333333334,1.482544,0.0326959999999999,0.101992,15.19,-2.45,22.4,-0.5049678550555231,-0.3109292811221508,-0.0403272939801285,4146565.1066608177,77320.25658434386,4836285.8056720225,-13.50912927220253,-138.5746360894269,-167.4276007001845,-0.8337125419633639,-0.7740795494670422,0.9566255050362634,4146565.179766429,77319.73466374062,4836286.544218278,-1.2951832942287256,-1.2309251016101093,1.1540573259564224
1746545086.5170643,2025/05/06 - 15:24:46,49.3857515,1.0682438333333333,1.135088,0.118584,-0.16348,0.35,-7.210000000000001,6.300000000000001,-0.4926943308007013,-0.3378141437755698,-0.0169491525423728,4146564.56629765,77319.05196822176,4836286.288230621,-13.15912927220253,-145.7846360894269,-161.1276007001845,-0.5291858645274954,-0.7186101133603358,0.7299140147719679,4146563.279661464,77317.72521307002,4836287.987370636,-1.5573540737578413,-1.6741942573124475,1.5313495035872742
