Timestamp,UTC,Latitude_GPS,Longitude_GPS,Latitude_Tel,Longitude_Tel,Latitude_Kalman,Longitude_Kalman,distance_brute,point_aberrant
1741799112.6294012,2025-03-12 17:05:12+00:00,49.384728333333335,1.0679465,49.38496833,1.06794833,49.384729864503704,1.0679434286110037,0.28058839442961064,False
1741799113.734775,2025-03-12 17:05:13+00:00,49.38472433333333,1.0679483333333333,49.38496833,1.06794833,49.384726869994985,1.0679462286379147,0.32084923686396993,False
1741799114.803885,2025-03-12 17:05:14+00:00,49.384726,1.0679453333333333,49.38496833,1.06794833,49.384727256360705,1.0679462235169916,0.15395328048709936,False
1741799115.8540685,2025-03-12 17:05:15+00:00,49.384729,1.0679446666666663,49.38496833,1.06794833,49.38472931720981,1.0679474048369857,0.20191504091887083,False
1741799116.9044116,2025-03-12 17:05:16+00:00,49.3847315,1.0679503333333331,49.38496833,1.06794833,49.38473180083762,1.0679522356031066,0.14211204214200301,False
1741799117.9546037,2025-03-12 17:05:17+00:00,49.38473433333333,1.06796,49.38496833,1.06794833,49.38473468542322,1.0679596017232222,0.04867859693967797,False
1741799119.0067866,2025-03-12 17:05:18+00:00,49.384738,1.0679668333333334,49.38496833,1.06794833,49.38473803927585,1.0679664370181976,0.029104732677905896,False
1741799120.1054788,2025-03-12 17:05:19+00:00,49.3847415,1.0679705,49.38496833,1.06794833,49.38474144547552,1.0679727441025177,0.16304931568278166,False
1741799121.2150404,2025-03-12 17:05:20+00:00,49.38474516666667,1.0679811666666668,49.38496833,1.06794833,49.384744779004706,1.067982042137103,0.07680734307889976,False
1741799122.322194,2025-03-12 17:05:21+00:00,49.38474833333333,1.0679885,49.38496833,1.06794833,49.384747595856226,1.0679925070027536,0.3022750648012337,False
1741799123.4286978,2025-03-12 17:05:23+00:00,49.38474983333333,1.06801,49.38496833,1.06794833,49.38474942979483,1.0680083124202961,0.13049015421545224,False
1741799124.5376525,2025-03-12 17:05:24+00:00,49.38475116666667,1.0680228333333333,49.38496833,1.06794833,49.38475072589544,1.068021868623767,0.0854943409900476,False
1741799125.6428392,2025-03-12 17:05:25+00:00,49.38475233333333,1.068034666666667,49.38496833,1.06794833,49.3847514345341,1.0680341390578447,0.107050811913985,False
1741799126.7472832,2025-03-12 17:05:26+00:00,49.38475283333333,1.0680473333333331,49.38496833,1.06794833,49.384750945248975,1.0680457062924313,0.24093631890915979,False
1741799127.8562324,2025-03-12 17:05:27+00:00,49.3847495,1.0680613333333333,49.38496833,1.06794833,49.38474793951624,1.0680551049993419,0.4843772801143568,False
1741799128.9650495,2025-03-12 17:05:28+00:00,49.3847415,1.0680571666666667,49.38496833,1.06794833,49.38474285396349,1.0680562025537625,0.16605923353686436,False
1741799130.0736127,2025-03-12 17:05:29+00:00,49.3847385,1.0680556666666667,49.38496833,1.06794833,49.38473957297957,1.0680560151340248,0.12198643020809642,False
1741799131.1775036,2025-03-12 17:05:30+00:00,49.384736333333336,1.0680565,49.38496833,1.06794833,49.38473772206781,1.0680562921532022,0.15518664148202352,False
